X,Y,OBJECTID,id,FileName,Site,Owner,Point_num,Species,num_Indivi,Other,PhotoN,PhotoE,PhotoS,PhotoW,LifeStage,Habitat,PointNotes,photo,Treatment_
-71.6890040179999,41.551368358,2960,59,GL_08_03_11_P,Arcadia Richmond,RIDEM,348,CEOR7,0,PHOTO,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_08_03_11_348_N.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_08_03_11_348_E.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_08_03_11_348_S.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_08_03_11_348_W.jpg, , , ,y,y
-71.762756236,41.612308834,2961,61,JB_04_08_P,"Arcadia, Stepstone Falls",RIDEM,27, ,0,PHOTO,http://www.edc.uri.edu/rinhs_fhwp/photos/JB_04_08_027_N.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/JB_04_08_027_E.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/JB_04_08_027_S.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/JB_04_08_027_W.jpg, , , ,y,y
-71.486425267,41.75643905,2962,35,D_GL_06_22_11_P,"Furnace Hill Brook, E. of Natick Ave",Elizabeth Vicedomini,665,POPE10,0,PHOTO, ,http://www.edc.uri.edu/rinhs_fhwp/photos/D_GL_06_22_11_665_E.jpg, , , , , ,y, 
-71.4862937569999,41.63992503,2963,4,GL_06_15_11_P,East Greenwich High School Area,"Town of East Greenwich, Heirs of Francis Bailey, National Grid",190,POPE10,0,PHOTO, ,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_06_15_11_190_E.jpg, , , , , ,y,y
-71.486483097,41.63934349,2964,6,GL_06_15_11_P,East Greenwich High School Area,"Town of East Greenwich, Heirs of Francis Bailey, National Grid",196,POPE10,0,PHOTO, ,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_06_15_11_196_E.jpg, , , , , ,y,y
-71.491197507,41.641345261,2965,55,GL_09_01_11_P,Pascac Realty,Pascac Realty,354,POPE10,0,PHOTO, ,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_09_01_11_354_E.jpg, , ,MR,SM, ,y, 
-71.490871447,41.6415761810001,2966,57,GL_09_01_11_P,Pascac Realty,Pascac Realty,356,POPE10,0,PHOTO, ,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_09_01_11_356_E.jpg, , ,MR,SM, ,y, 
-71.486742856,41.6401645,2967,3,GL_06_15_11_P,East Greenwich High School Area,"Town of East Greenwich, Heirs of Francis Bailey, National Grid",183,POPE10,0,PHOTO, , , ,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_06_15_11_183_W.jpg, , ,Under ELUM in grass,y,y
-71.4947847879999,41.7568870600001,2968,14,GL_06_21_11_P,Furnace Hill Brook,Albert Realtors - Al Scaralia,227,POPE10,0,PHOTO, , , ,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_06_21_11_227_W.jpg, , , ,y, 
-71.489988997,41.7550214190001,2969,23,GL_06_21_11_P,Furnace Hill Brook,City of Cranston,261,POPE10,0,PHOTO, , , ,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_06_21_11_261_W.jpg, , , ,y, 
-71.4906366669999,41.754719079,2970,26,GL_06_21_11_P,Furnace Hill Brook,City of Cranston,265,POPE10,0,PHOTO, , , ,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_06_21_11_265_W.jpg, , , ,y, 
-71.7205402659999,41.5959430790001,2971,66,GL_05_12_11_P,Arcadia,RIDEM,122, ,0,PHOTO, , , ,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_05_12_11_122_W.jpg, , ,Missed invasives in Treatment Area plus Bloodroot,y, 
-71.487899387,41.640525681,2972,68,GL_09_13_11_P,Route 4S.  Near Bailey Farm,RIDOT,361,POPE10,0,PHOTO, , ,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_09_13_11_361_S.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_09_13_11_361_W.jpg, , ,Along a fence, , 
-71.4878042559999,41.6394814600001,2973,69,GL_09_13_11_P,Route 4S.  Near Bailey Farm,RIDOT,365,POPE10,0,PHOTO, , , ,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_09_13_11_365_W.jpg, , ,Along a fence, , 
-71.703444361,41.60047568,2974,63,GL_05_12_11_P,"Arcadia, Breakheart Pond Area",RIDEM,117,Other,0,Platanthera macrophylla, , , , , , ,Platanthera macrophylla, , 
-71.484142036,41.750182538,2975,38,GL_06_22_11_04_P,Meshanticut Brook,Canistraci,329,POPE10,0,Weevil Plot, , , , , , ,Lisa Tewksbury's Weevil Release Area, , 
-71.4865421969999,41.6380059900001,2976,1,GL_06_15_11_P,East Greenwich High School Area,"Town of East Greenwich, Heirs of Francis Bailey, National Grid",175,POPE10,0,PHOTO, , ,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_06_15_11_175_S.jpg, ,SA,TXE,"Along the edge of the hedgerow, beside the yellow gate",y,y
-71.4863494959999,41.636546449,2977,2,GL_06_15_11_P,East Greenwich High School Area,"Town of East Greenwich, Heirs of Francis Bailey, National Grid",176,POPE10,0, , , , , ,M,M,3 or 4 vines in mowed area around utility pole, ,y
-71.49635196,41.7563057690001,2978,13,GL_06_21_11_P,Furnace Hill Brook,Patrick & Ann Marie Murphy,223,POPE10,0, , , , , ,S,NMS,Growing from stonewall in backyard, , 
-71.493450388,41.7556769600001,2979,15,GL_06_21_11_P,Furnace Hill Brook,Harrison & Maureen Day,230,POPE10,0, , , , , ,S,IH,"Approx 15 stems on river bank; pulled up", , 
-71.491518108,41.75557152,2980,16,GL_06_21_11_P,Furnace Hill Brook,City of Cranston,234,POPE10,0, , , , , ,AS,IH,"Approx 15 stems on river bank; pulled up", , 
-71.488074237,41.7553964200001,2981,17,GL_06_21_11_P,Furnace Hill Brook,City of Cranston,247,POPE10,0, , , , , ,A,IH,"Approx 3 stems on river bank; pulled up", , 
-71.4876185959999,41.7556714300001,2982,18,GL_06_21_11_P,Furnace Hill Brook,City of Cranston,248,POPE10,0, , , , , ,S,IH, , , 
-71.487253817,41.7557073090001,2983,19,GL_06_21_11_P,Furnace Hill Brook,City of Cranston,249,POPE10,0, , , , , ,SAM,IH,Pulled 6 from sandy area, , 
-71.487387757,41.755723899,2984,20,GL_06_21_11_P,Furnace Hill Brook,City of Cranston,250,POPE10,0, , , , , ,S,IH,Pulled 1 from rocks, , 
-71.4885509969999,41.7551786600001,2985,21,GL_06_21_11_P,Furnace Hill Brook,City of Cranston,251,POPE10,0, , , , , ,S,IH,Pulled up 11 from sand & rocks, , 
-71.488802457,41.7551690990001,2986,22,GL_06_21_11_P,Furnace Hill Brook,City of Cranston,252,POPE10,0, , , , , ,S,IH,Pulled 4 from sand, , 
-71.490400887,41.7547011390001,2987,25,GL_06_21_11_P,Furnace Hill Brook,City of Cranston,264,POPE10,0, , , , , ,M,IH,Growing out of rusty metal, , 
-71.491621967,41.7558862590001,2988,27,GL_06_21_11_P,Furnace Hill Brook,City of Cranston,276,POPE10,0, , , , , ,S,IH, , , 
-71.4918560679999,41.755929929,2989,28,GL_06_21_11_P,Furnace Hill Brook,City of Cranston,277,POPE10,0, , , , , ,S,IH,3 stems, , 
-71.492978068,41.7553488990001,2990,29,GL_06_21_11_P,Furnace Hill Brook,City of Cranston,284,POPE10,0, , , , , ,S,IH, , , 
-71.493263059,41.755366499,2991,30,GL_06_21_11_P,Furnace Hill Brook,City of Cranston,286,POPE10,0, , , , , ,SA,IH, , , 
-71.493308488,41.7553974300001,2992,31,GL_06_21_11_P,Furnace Hill Brook,City of Cranston,287,POPE10,0, , , , , ,S,IH, , , 
-71.4933730289999,41.7556071400001,2993,32,GL_06_21_11_P,Furnace Hill Brook,Steve & Donna Arnold,288,POPE10,0, , , , , ,S,IH, , , 
-71.4934588579999,41.7556986700001,2994,33,GL_06_21_11_P,Furnace Hill Brook,Steve & Donna Arnold,289,POPE10,0, , , , , ,S,IH,Pulled 1, , 
-71.4870156859999,41.7553059000001,2995,34,GL_06_22_11_03_P,Furnace Hill Brook,City of Cranston,299,POPE10,0, , , , , ,SAM,R, , , 
-71.4845490559999,41.7493679080001,2996,39,GL_06_23_11_P,Meshanticut Brook,Canistraci,9,POPE10,0, , , , , ,A,I, , , 
-71.4845801559999,41.7492843380001,2997,40,GL_06_23_11_P,Meshanticut Brook,Canistraci,10,POPE10,0, , , , , ,S,I, , , 
-71.485834757,41.747151138,2998,41,GL_06_23_11_P,Meshanticut Brook,City of Cranston,11,POPE10,0, , , , , ,AM,I, , , 
-71.4859722259999,41.7470203870001,2999,42,GL_06_23_11_P,Meshanticut Brook,City of Cranston,12,POPE10,0, , , , , ,M,I, , , 
-71.486145307,41.7468578570001,3000,43,GL_06_23_11_P,Meshanticut Brook,City of Cranston,13,POPE10,0, , , , , ,M,I, , , 
-71.485999546,41.7468490570001,3001,44,GL_06_23_11_P,Meshanticut Brook,City of Cranston,14,POPE10,0, , , , , ,M,I, , , 
-71.486272796,41.7464390970001,3002,45,GL_06_23_11_P,Meshanticut Brook,City of Cranston,15,POPE10,0, , , , , ,A,I, , , 
-71.4863074959999,41.746338177,3003,46,GL_06_23_11_P,Meshanticut Brook,City of Cranston,16,POPE10,0, , , , , ,A,IH, , , 
-71.4864195659999,41.7462980270001,3004,47,GL_06_23_11_P,Meshanticut Brook,City of Cranston,17,POPE10,0, , , , , ,M,IH, , , 
-71.486423257,41.7463502470001,3005,48,GL_06_23_11_P,Meshanticut Brook,City of Cranston,18,POPE10,0, , , , , ,M,IH, , , 
-71.484768076,41.7489540880001,3006,49,GL_06_23_11_P,Meshanticut Brook,Delsignore,25,POPE10,0, , , , , ,A,I, , , 
-71.484391226,41.7496839880001,3007,50,GL_06_23_11_P,Meshanticut Brook,Canistraci,26,POPE10,0, , , , , ,SAM,I, , , 
-71.4843713659999,41.7497821380001,3008,51,GL_06_23_11_P,Meshanticut Brook,Canistraci,27,POPE10,0, , , , , ,A,I, , , 
-71.486961037,41.7431107260001,3009,52,GL_06_23_11_P,Meshanticut Brook,City of Cranston,57,POPE10,0, , , , , ,A,R, , , 
-71.484833376,41.742554086,3010,53,GL_06_23_11_P,Meshanticut Brook,City of Cranston,58,POPE10,0, , , , , ,A,IH, , , 
-71.4846788959999,41.742499766,3011,54,GL_06_23_11_P,Meshanticut Brook,City of Cranston,59,POPE10,0, , , , , ,S,I, , , 
-71.491181747,41.641594791,3012,56,GL_09_01_11_P,Pascac Realty,Pascac Realty,355,POPE10,0, , , , , ,MR,SM, , , 
-71.4899953669999,41.6414459310001,3013,58,GL_09_01_11_P,Pascac Realty,Pascac Realty,357,POPE10,0, , , , , ,M,WM, , , 
-71.687876677,41.5646365040001,3014,60,GL_08_03_11_P,Arcadia Roads,RIDEM,350,POCU6,0, , , , , ,A,RX,1 small cluster, ,y
-71.690925004,41.591875902,3015,64,GL_05_12_11_P,Arcadia Roads,RIDEM,118,POCU6,0, , , , , ,A,R,1 small cluster, ,y
-71.651994079,41.5907008,3016,65,GL_05_12_11_P,Arcadia Roads,RIDEM,120,POCU6,0, , , , , ,MA,R,1 med cluster, ,y
-71.720370026,41.595978449,3017,67,GL_05_12_11_P,Arcadia,RIDEM,123,FRAL4,0, , , , , ,A,TC, , , 
-71.487753126,41.6383180500001,3018,70,GL_09_13_11_P,Route 4S.  Near Bailey Farm,RIDOT,367,POPE10,0, , , , , ,MASR,RDM,Along a fence, , 
-71.485656477,41.640601201,3019,0,GL_08_25_11_P,East Greenwich High School Area,Bailey Farm,352,POPE10,0, , , , , ,M,MD, , ,y
-71.485630747,41.640498941,3020,0,GL_08_25_11_P,East Greenwich High School Area,Bailey Farm,353,POPE10,0, , , , , ,M,MD, , ,y
-71.2020740949999,41.6259754610001,3021,0,GL_09_30_11_P,Fort Barton,Tiverton Open Space Commission,170, ,0,PHOTO,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_09_30_11_170_N.jpg, , , , , ,Before shot,y,y
-71.202196737,41.625998913,3022,0,GL_09_30_11_P,Fort Barton,Tiverton Open Space Commission,171, ,0,PHOTO, ,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_09_30_11_171_E.jpg, , , , ,Before shot,y,y
-71.7203061559999,41.5961255500001,3023,0,GL_05_12_11_P,Arcadia,RIDEM,121, ,0,PHOTO,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_05_12_11_121_N.jpg, , , , , ,"After shot of Bloodroot, CEOR7, LOMO2, BETH, FRAL4.  No before photo.",y, 
-71.720938656,41.595508479,3024,0,GL_05_12_11_P,Arcadia,RIDEM,126, ,0,PHOTO,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_05_12_11_126_N.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_05_12_11_126_E.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_05_12_11_126_S.jpg,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_05_12_11_126_W.jpg, , ,"After photo, no before photo",y, 
-71.7204395159999,41.5954727700001,3025,0,GL_05_12_11_P,Arcadia,RIDEM,134, ,0,PHOTO, , , ,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_05_12_11_134_W.jpg, , ,"After photo, no before photo",y, 
-71.7196039149999,41.595679219,3026,0,GL_05_12_11_P,Arcadia,RIDEM,137, ,0,PHOTO,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_05_12_11_137_N.jpg, , , , , ,"After photo, no before photo",y, 
-71.719578525,41.5957347890001,3027,0,GL_05_12_11_P,Arcadia,RIDEM,138, ,0,PHOTO, , ,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_05_12_11_138_S.jpg, , , ,"After photo, no before photo.  Woodcock flushed.",y, 
-71.7193382949999,41.5959989890001,3028,0,GL_05_12_11_P,Arcadia,RIDEM,140, ,0,PHOTO, , ,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_05_12_11_140_S.jpg, , , ,"After photo, no before photo",y, 
-71.7192761859999,41.595872839,3029,0,GL_05_12_11_P,Arcadia,RIDEM,141, ,0,PHOTO, , ,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_05_12_11_141_S.jpg, , , ,"After photo, no before photo",y, 
-71.719398476,41.5954213890001,3030,0,GL_05_12_11_P,Arcadia,RIDEM,145, ,0,PHOTO, ,http://www.edc.uri.edu/rinhs_fhwp/photos/GL_05_12_11_145_E.jpg, , , , ,"After photo, no before photo",y, 
-71.7086148229999,41.587601068,3031,0,JB_9_27_11_P,Frosty Hollow Pond,DEM,0, ,0,Photo,http://www.edc.uri.edu/rinhs_fhwp/photos/JB_9_27_11_0_N_After.jpg, , , , , ,(there's not a before shot), ,y
-71.708560593,41.587666278,3032,0,JB_9_27_11_P,Frosty Hollow Pond,DEM,1, ,0,Photo, ,http://www.edc.uri.edu/rinhs_fhwp/photos/JB_9_27_11_1_E_after.jpg, , , , ,(there's not a before shot), ,y
-71.710606953,41.5876941070001,3033,0,JB_9_27_11_P,Frosty Hollow Pond,DEM,2, ,0,Photo, , , ,http://www.edc.uri.edu/rinhs_fhwp/photos/JB_9_27_11_2_W_After.jpg, , ,(there's not a before shot), ,y
-71.708881452,41.587703327,3034,0,JB_9_27_11_P,Frosty Hollow Pond,DEM,4, ,0,Photo, ,http://www.edc.uri.edu/rinhs_fhwp/photos/JB_05_26_10_4_E_Before.jpg, , , , , , ,y
-71.719165295,41.594502149,3035,0,JB_04_06_10_P,Flat River,DEM,6, ,0,Photo, ,http://www.edc.uri.edu/rinhs_fhwp/photos/JB_04_15_10_6_E_Before.jpg, , , , , , , 
-71.7196019049999,41.5958181,3036,0,JB_04_06_10_P,Flat River,DEM,8, ,0,Photo,http://www.edc.uri.edu/rinhs_fhwp/photos/JB_04_15_10_8_N_Before.jpg, , , , , , , , 
-71.706028841,41.618951995,3037,0,JB_10_06_11_P,W. Alton Jones,URI,10, ,0,Photo, , , ,http://www.edc.uri.edu/rinhs_fhwp/photos/JB_10_06_11_10_W_After.jpg, , ,(there's not a before shot),y, 
-71.705247562,41.619122315,3038,0,JB_10_06_11_P,W. Alton Jones,URI,11, ,0,Photo, , , ,http://www.edc.uri.edu/rinhs_fhwp/photos/JB_10_06_11_11_W_After.jpg, , ,(there's not a before shot),y, 
-71.379590331,41.8321601760001,3039,0,JB_10_06_11_P,Blackstone Park,City of Providence,112, ,0,Photo, , , ,http://www.edc.uri.edu/rinhs_fhwp/photos/JB_11_16_10_112_W_Before.jpg, , , ,y,y
-71.600709062,41.4320633670001,3040,0,HL_05_17_P,Cards Camp,TNC,300,ROMU,0, , , , , ,M,"X, T",SINGLE PLANT, , 
-71.6006466919999,41.432359078,3041,0,HL_05_17_P,Cards Camp,TNC,302,ELUM,0, , , , , ,"M, FL","X, T",SINGLE PLANT, , 
-71.59545729,41.431475877,3042,0,HL_05_17_P,Cards Camp,TNC,305,LOJA,0, , , , , ,A,"E, H",10' X 10', , 
-71.59536149,41.431296758,3043,0,HL_05_17_P,Cards Camp,TNC,306,CYLO11,0, , , , , ,"M, FL","E, H",10' X 10', , 
-71.59657384,41.4307526870001,3044,0,HL_05_17_P,Cards Camp,TNC,311,LOMO2,0, , , , , ,"M, FL","E, X",<20', , 
-71.595440859,41.4299735870001,3045,0,HL_05_17_P,Cards Camp,TNC,318,BETH,0, , , , , ,"A, M, FR","X, H",<20', , 
-71.59454006,41.429917517,3046,0,HL_05_17_P,Cards Camp,TNC,320,ROMU,0, , , , , ,A,"X, H, W",2 PLANTS, , 
-71.59401066,41.428870697,3047,0,HL_05_17_P,Cards Camp,TNC,321,ROMU,0, , , , , ,"M, FL","X, H, W",SINGLE PLANT, , 
-71.594917159,41.4306466570001,3048,0,HL_05_17_P,Cards Camp,TNC,328,ROMU,0, , , , , ,"M, FL","E, T",SINGLE PLANT, , 
-71.18417117,41.512196316,3049,0,HL_11_19_P,Bumblebee Farm,TNC,212,LOMO2,0, , , , , ,"M,A","W,H, S, R, I", , , 
-71.184144179,41.5122681460001,3050,0,HL_11_19_P,Bumblebee Farm,TNC,213,ROMU,0, , , , , ,"M, A","W,H, S, R, I", , , 
-71.18413722,41.512259016,3051,0,HL_11_19_P,Bumblebee Farm,TNC,214,BETH,0, , , , , ,"M, R","W,H, S, R", , , 
-71.18413806,41.5122573350001,3052,0,HL_11_19_P,Bumblebee Farm,TNC,215,ELUM,1, , , , , ,A,"W,H, S, R", , , 
-71.18413815,41.5122569160001,3053,0,HL_11_19_P,Bumblebee Farm,TNC,216,Other,0,Ranunculus repens, , , , ,M,"W,H, S, R","In cart path, and margins of trail", , 
-71.182664439,41.513644286,3054,0,HL_11_19_P,Bumblebee Farm,TNC,224,LOJA,0, , , , , ,"M, A","H, T", , , 
-71.18309544,41.5134085060001,3055,0,HL_11_19_P,Bumblebee Farm,TNC,219,LOMO2,1, , , , , ,A,"W, H","alongside trail;  <20 feet in diameter", , 
-71.182689919,41.513732046,3056,0,HL_11_19_P,Bumblebee Farm,TNC,223,LIVU,2, , , , , ,A,"H, T","2 saplings, 50 ft. apart", , 
-71.18180395,41.5134952560001,3057,0,HL_11_19_P,Bumblebee Farm,TNC,226,ROMU,1, , , , , ,"M, R","H, M, T", , , 
-71.180997699,41.5133556160001,3058,0,HL_11_19_P,Bumblebee Farm,TNC,228,Other,1,Quercus robur, , , , ,A,"H, W", , , 
-71.180734839,41.5133798460001,3059,0,HL_11_19_P,Bumblebee Farm,TNC,229,ROMU,0, , , , , ,A,"H, W, T", , , 
-71.179655748,41.513616626,3060,0,HL_11_19_P,Bumblebee Farm,TNC,231,ROMU,0, , , , , ,"M, R","W, H",20' X 30' patch, , 
-71.1796803089999,41.513629286,3061,0,HL_11_19_P,Bumblebee Farm,TNC,233,LOMO2,0, , , , , ,"A, M, F","W, H", , , 
-71.179888439,41.5135468060001,3062,0,HL_11_19_P,Bumblebee Farm,TNC,234,ELUM,1, , , , , ,A,"W, H", , , 
-71.1800856579999,41.513537086,3063,0,HL_11_19_P,Bumblebee Farm,TNC,235,LIVU,1, , , , , ,A,"W, H", , , 
-71.1800856579999,41.513537086,3064,0,HL_11_19_P,Bumblebee Farm,TNC,0,ROMU,1, , , , , ,A,"W, H", , , 
-71.179081508,41.5113829360001,3065,0,HL_11_19_P,Bumblebee Farm,TNC,236,BETH,1, , , , , ,S,"W, H, S", , , 
-71.179078068,41.511381515,3066,0,HL_11_19_P,Bumblebee Farm,TNC,237,ROMU,0, , , , , ,"M, R, S","W, H, S", , , 
-71.178936838,41.511340696,3067,0,HL_11_19_P,Bumblebee Farm,TNC,238,LIVU,0, , , , , ,"M, R","W, H, S, I", , , 
-71.178935918,41.5113427860001,3068,0,HL_11_19_P,Bumblebee Farm,TNC,239,LOMO2,1, , , , , ,A,"W, H, S, I", , , 
-71.1790002079999,41.5095488950001,3069,0,HL_11_19_P,Bumblebee Farm,TNC,243,LIVU,1, , , , , ,A,"W, S", , , 
-71.178892498,41.5095349750001,3070,0,HL_11_19_P,Bumblebee Farm,TNC,244,ELUM,1, , , , , ,A,"W, S", , , 
-71.178366868,41.5094471350001,3071,0,HL_11_19_P,Bumblebee Farm,TNC,245,LIVU,1, , , , , ,A,"W, S", , , 
-71.1780698979999,41.509247316,3072,0,HL_11_19_P,Bumblebee Farm,TNC,246,ROMU,0, , , , , ,"M, R","W, H, S","at wall; off site", , 
-71.178067888,41.5092469750001,3073,0,HL_11_19_P,Bumblebee Farm,TNC,247,LIVU,0, , , , , ,A,"W, H, S","at wall; off site", , 
-71.180909018,41.5108216850001,3074,0,HL_11_19_P,Bumblebee Farm,TNC,248,BETH,1, , , , , ,"M, R","W, H, S, I", , , 
-71.1808846289999,41.5108133850001,3075,0,HL_11_19_P,Bumblebee Farm,TNC,249,ROMU,0, , , , , ,"M, A","W, H, S", , , 
-71.181949289,41.5110226850001,3076,0,HL_11_19_P,Bumblebee Farm,TNC,250,ELUM,1, , , , , ,A,"W, H, S", , , 
-71.179189298,41.5118355560001,3077,0,HL_11_24_P,Bumblebee Farm,TNC,253,ROMU,0, , , , , ,A,"H, W, E","5 saplings 18-24"" tall", , 
-71.179077988,41.5124056160001,3078,0,HL_11_24_P,Bumblebee Farm,TNC,254,BETH,0, , , , , ,"M, R","H, W, E",3 plants, , 
-71.1790758879999,41.512410306,3079,0,HL_11_24_P,Bumblebee Farm,TNC,255,ROMU,0, , , , , ,"M, R","H, W, E",several plants 15' apart, , 
-71.179056778,41.5126776060001,3080,0,HL_11_24_P,Bumblebee Farm,TNC,256,ROMU,0, , , , , ,"A, M, R","H, W, E",very large mature plant in wetland, , 
-71.179617369,41.513325196,3081,0,HL_11_24_P,Bumblebee Farm,TNC,257,LOMO2,0, , , , , ,M,"W, E, S",plants from point up to edge of phragmites, , 
-71.180009548,41.513898936,3082,0,HL_11_24_P,Bumblebee Farm,TNC,260,LIVU,0, , , , , ,"M, R","W, M, S", , , 
-71.178919488,41.513233406,3083,0,HL_11_24_P,Bumblebee Farm,TNC,267,Other,0,Centaurea nigra, , , , ,"M, R","W, M, E",<30 ft area, , 
-71.178838689,41.513203236,3084,0,HL_11_24_P,Bumblebee Farm,TNC,269,LIVU,0, , , , , ,"M, R","W, M, E", , , 
-71.178495449,41.5126444160001,3085,0,HL_11_24_P,Bumblebee Farm,TNC,271,LOMO2,1, , , , , ,M,"W, M", , , 
-71.1783954479999,41.512611226,3086,0,HL_11_24_P,Bumblebee Farm,TNC,272,CEOR7,0, , , , , ,"M, R","W, S, T, E",30' X 20' AREA, , 
-71.1775351269999,41.5126098760001,3087,0,HL_11_24_P,Bumblebee Farm,TNC,275,CEOR7,0, , , , , ,"M, R","W, S, T, E",20' X 20' AREA, , 
-71.175791777,41.5129599960001,3088,0,HL_11_24_P,Bumblebee Farm,TNC,281,LIVU,0, , , , , ,"M, R","W, S, T, E", , , 
-71.174925087,41.5127621760001,3089,0,HL_11_24_P,Bumblebee Farm,TNC,284,ELUM,1, , , , , ,"M, R","W, M, E", , , 
-71.1749238369999,41.512776596,3090,0,HL_11_24_P,Bumblebee Farm,TNC,285,ROMU,0, , , , , ,"M, R","W, M, E", , , 
-71.175053497,41.513039286,3091,0,HL_11_24_P,Bumblebee Farm,TNC,286,Other,0,Phalaris arundinacea, , , , ,"M, R","W, M, E",20' X 20' AREA, , 
-71.175322137,41.5134199070001,3092,0,HL_11_24_P,Bumblebee Farm,TNC,289,LOJA,0, , , , , ,M,"W, M, S",10' X 10' AREA, , 
-71.1754991669999,41.514167576,3093,0,HL_11_24_P,Bumblebee Farm,TNC,291,LOJA,0, , , , , ,"A, M, R","W, S, E",20' X 20' AREA, , 
-71.175482067,41.5141614570001,3094,0,HL_11_24_P,Bumblebee Farm,TNC,292,LIVU,0, , , , , ,"M, R","W, S, E", , , 
-71.1749174569999,41.5143816460001,3095,0,HL_11_24_P,Bumblebee Farm,TNC,293,LOJA,0, , , , , ,A,"W, S, E", , , 
-71.174917877,41.5143787970001,3096,0,HL_11_24_P,Bumblebee Farm,TNC,294,LIVU,1, , , , , ,A,"W, S, E", , , 
-71.177459698,41.516696477,3097,0,HL_11_24_P,Bumblebee Farm,TNC,299,ELUM,1, , , , , ,M,"H, W, T",plant has been mowed located east of stream crossing, , 
-71.177574028,41.516688936,3098,0,HL_11_24_P,Bumblebee Farm,TNC,300,LOMO2,0, , , , , ,A,"H, W, T",in stream bed, , 
-71.178660989,41.516273697,3099,0,HL_11_24_P,Bumblebee Farm,TNC,302,LOMO2,1, , , , , ,A,"H, W, T", , , 
-71.179748288,41.515902796,3100,0,HL_11_24_P,Bumblebee Farm,TNC,303,LIVU,0, , , , , ,"M, A","H, W, T", , , 
-71.1797478679999,41.5159017870001,3101,0,HL_11_24_P,Bumblebee Farm,TNC,304,LOMO2,1, , , , , ,M,"H, W, T", , , 
-71.174786286,41.5144791270001,3102,0,HL_11_24_P,Bumblebee Farm,TNC,308,Other,0,Euonymus fortunei, , , , ,"M, R","M, H, D",growing on lg. Acer rubrum, , 
-71.174359056,41.5122533160001,3103,0,HL_11_24_P,Bumblebee Farm,TNC,309,ELUM,1, , , , , ,M,"M, W",edge of agricultural field, , 
-71.540534757,41.405943243,3104,0,04_20_11P,Matunuck Hills,TNC,326,ROMU,1, , , , , ,A,"W, X",Wetland surrounding cabin, , 
-71.537171347,41.409251413,3105,0,04_20_11P,Matunuck Hills,TNC,329,Other,1,Salix atrocinerea, , , , ,"M, F"," H, P","Mature plant 10"" diameter at edge of vernal pool.", , 
-71.536605068,41.409406813,3106,0,04_20_11P,Matunuck Hills,TNC,330,Other,1,Salix atrocinerea, , , , ,"M, F"," H, P","Mature plant 24"" diameter at edge of vernal pool.", , 
-71.550841309,41.4143287530001,3107,0,05_02_11P,Matunuck Hills,TNC,340,Other,1,Salix atrocinerea, , , , ,"M, R",P,Coastal Plain Pondshore, , 
-71.5535166349999,41.4056918480001,3108,0,05_02_11P,Matunuck Hills,TNC,344,Other,0,Typha x glauca, , , , ,M,WO,New population of hybrid cattail, , 
-71.5531216109999,41.405879032,3109,0,05_02_11P,Matunuck Hills,TNC,345,PHAU7,0, , , , , ,D,WO,Population of Phrag. Trteated in 2009. Did not re-grow in 2010 or 2011, , 
-71.550003907,41.414468863,3110,0,05_02_11P,Matunuck Hills,TNC,346,LOMO2,1, , , , , ,A,O,Edge of field, , 
-71.55436515,41.406149693,3111,0,05_02_11P,Matunuck Hills,TNC,348,Other,0,Salix atrocinerea, , , , ,"M, R",P,Coastal Plain Pondshore, , 
-71.55480964,41.406761483,3112,0,05_02_11P,Matunuck Hills,TNC,351,Other,1,Salix atrocinerea, , , , ,"M, R",P,Coastal Plain Pondshore, , 
